SAMPLES,c1_10202,c1_10555,c1_10836,c1_14271,c1_14664,c1_14813,c1_15909,c1_2718,c1_4140,c1_4206,c1_4238,c1_4243,c1_4796,c1_5126,c1_590,c1_9695,c2_10615,c2_10690,c2_10802,c2_12770,c2_12976,c2_13133,c2_13177,c2_13180,c2_14731,c2_17938,c2_19081,c2_26296,c2_27635,c2_2998,c2_32400,c2_32415,c2_32710,c2_328,c2_33657,c2_35053,c2_35101,c2_36599,c2_4030,c2_4165,c2_44816,c2_45061,c2_45886,c2_46778,c2_47301,c2_4875,c2_48810,c2_50220,c2_51390,c2_5858
15061759,1,4,3,0,2,4,4,4,2,4,4,3,0,4,3,2,3,1,3,2,2,0,0,0,4,4,1,1,2,4,2,2,2,3,3,2,3,0,1,2,3,4,1,0,4,1,0,2,3,2
15061928,0,4,1,1,3,3,3,4,2,4,4,2,1,4,4,4,3,1,4,4,4,0,0,0,2,4,3,1,4,3,0,4,1,3,3,1,3,0,0,2,1,4,4,1,4,2,1,2,3,1
15061454,0,4,2,3,4,2,4,4,2,3,3,3,2,4,3,1,3,1,2,4,3,1,1,1,3,4,2,2,4,3,2,1,3,3,3,2,4,0,3,1,3,3,1,2,4,2,2,2,3,3
15061605,1,3,2,2,4,2,3,4,2,3,2,4,1,4,4,2,4,0,1,3,1,2,2,2,4,4,1,3,3,3,2,2,4,2,3,2,4,0,4,0,2,4,3,1,4,3,2,2,4,1
15060087,1,3,1,1,2,3,3,4,3,3,3,3,0,4,4,1,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,4,0,0,3,1,3,3,2,4,0,1,0,4,3
15061619,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15060090,2,3,3,3,3,2,4,4,3,3,3,4,0,2,4,3,4,0,1,3,2,1,1,1,3,3,1,3,3,4,1,3,3,2,3,1,4,0,2,1,2,3,2,1,3,3,2,2,3,2
15061731,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15061655,0,4,3,2,3,3,4,3,1,4,4,2,1,3,2,2,4,0,2,4,2,0,0,0,3,4,2,2,4,3,1,2,2,1,4,3,3,1,2,0,1,2,1,0,4,2,1,3,1,2
15061661,1,3,3,0,3,1,4,4,2,3,4,4,2,4,4,2,4,0,2,3,2,0,0,0,4,3,2,1,3,3,2,2,2,2,4,2,3,0,2,2,2,4,3,1,4,2,2,2,4,2
15061499,2,2,1,1,1,3,3,4,3,4,4,1,0,3,4,2,3,1,4,4,1,0,0,0,4,3,1,2,4,3,3,1,1,3,3,2,3,0,2,3,0,4,4,1,4,1,2,2,3,2
15061647,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,1,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061612,1,3,2,2,3,3,4,4,0,3,4,1,1,3,3,3,4,0,3,3,2,0,0,0,3,3,0,2,3,4,1,3,4,3,2,1,4,0,1,3,2,4,2,2,3,3,2,3,3,0
15061742,2,2,1,1,1,3,3,4,3,4,4,1,0,3,4,1,3,1,4,4,1,0,0,0,4,3,1,2,4,3,3,1,1,3,3,2,3,0,2,3,0,4,4,1,4,1,2,2,3,2
15061710,0,4,1,2,2,4,4,4,1,3,3,3,0,4,3,1,3,1,2,4,1,1,1,1,4,4,2,1,4,4,3,1,3,3,2,2,3,0,3,1,3,3,1,1,4,2,1,2,3,1
15062372,2,3,2,1,3,3,3,4,1,4,3,3,2,3,4,2,1,1,3,3,3,1,1,1,4,3,2,1,3,2,2,2,2,4,3,1,4,0,2,2,1,4,3,0,3,1,3,3,4,1
15061583,1,3,3,0,3,2,4,4,2,3,4,4,2,4,4,2,4,0,2,3,2,0,0,0,4,3,2,1,3,3,2,2,2,2,4,2,3,0,2,2,2,4,3,1,4,2,2,2,4,2
15061767,1,4,2,1,3,4,4,3,0,3,3,2,1,2,4,1,4,0,1,3,2,1,1,1,3,3,3,3,3,4,3,1,2,4,2,2,3,0,1,3,2,4,2,0,3,1,3,2,2,0
15062130,1,4,1,2,1,2,3,4,3,4,4,2,1,3,4,1,3,1,2,4,1,0,0,0,3,2,3,2,4,4,3,1,2,4,4,2,3,1,2,3,1,4,3,1,4,1,3,3,3,0
15061637,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,2,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061337,0,3,1,1,3,2,3,4,2,3,3,4,1,4,4,0,3,1,2,3,2,1,1,1,3,3,2,2,3,3,4,0,2,3,3,1,4,0,1,2,2,4,2,2,4,1,2,1,3,1
15062104,0,4,3,1,3,4,3,4,3,3,3,2,1,4,4,1,3,1,1,4,2,1,1,1,3,4,1,1,4,3,3,1,1,3,3,1,4,0,3,2,2,4,2,0,4,2,1,0,2,1
15061579,1,4,1,0,2,4,4,3,1,4,4,2,2,3,3,2,4,0,0,3,0,0,0,0,2,4,0,4,3,3,2,2,3,4,2,2,3,2,1,4,1,4,1,1,3,1,4,2,2,2
15061932,2,4,1,2,1,3,3,4,3,3,3,4,0,3,4,1,3,1,2,3,2,1,1,1,3,3,1,3,3,4,3,1,1,2,3,1,4,0,1,0,2,4,1,1,3,3,0,1,2,0
15061603,1,3,1,1,2,3,3,4,3,3,3,3,0,4,4,1,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,4,0,0,3,1,3,3,2,4,0,1,0,4,3
15060025,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,2,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061704,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,1,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061334,1,3,1,1,2,3,4,4,2,2,3,3,0,4,4,0,3,1,2,4,3,1,1,1,4,3,2,2,4,3,4,0,2,4,3,1,4,0,1,2,0,4,4,1,4,3,3,1,2,2
15061631,0,4,1,2,2,4,4,4,1,3,3,3,0,4,3,1,3,1,2,4,1,1,1,1,4,4,2,1,4,4,3,1,3,3,2,2,3,0,3,1,3,3,1,1,4,2,1,2,3,1
15060964,1,3,3,3,3,4,3,3,2,3,4,1,1,4,3,0,4,0,3,3,2,1,0,0,4,4,0,2,3,3,4,0,2,4,2,2,3,0,3,2,3,2,2,2,4,1,0,3,3,2
15061778,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15061718,0,4,2,3,4,2,4,4,2,3,3,3,2,4,3,1,3,1,2,4,3,1,1,1,3,4,2,2,4,3,2,1,3,3,3,2,4,0,3,1,3,3,1,2,4,2,2,2,3,3
15061486,1,4,2,3,1,4,4,3,2,3,4,2,2,3,4,2,4,0,4,2,3,0,0,0,3,3,1,2,2,2,2,2,2,3,2,2,3,1,2,3,4,4,1,0,4,4,1,4,3,1
15060214,2,3,3,3,3,4,4,4,3,4,4,2,0,3,4,2,2,2,3,3,3,0,0,0,4,4,1,3,3,4,2,2,2,3,4,0,4,0,1,2,2,4,2,1,3,2,2,1,1,1
15061333,0,4,0,3,3,3,3,4,3,4,4,3,2,4,3,1,3,1,3,2,2,0,0,0,2,2,0,3,2,4,3,1,2,4,4,1,3,2,1,4,2,3,2,1,4,3,2,1,2,0
15061962,2,4,1,2,1,3,3,4,3,3,3,4,0,3,4,1,3,1,2,3,2,1,1,1,3,3,1,3,3,4,3,1,1,2,3,1,4,0,1,0,2,4,1,1,3,3,0,1,2,0
15061624,1,3,1,1,2,3,3,4,3,3,3,3,0,4,4,1,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,4,0,0,3,1,3,3,2,4,0,1,0,4,2
15061282,1,3,3,0,3,2,4,4,2,3,4,4,2,4,4,2,4,0,2,3,2,0,0,0,4,3,2,1,3,3,2,2,2,2,4,2,3,0,2,2,2,4,3,1,4,2,2,2,4,2
15061529,1,4,0,3,3,3,4,4,3,3,3,3,1,4,4,1,4,0,3,3,2,1,1,1,4,3,1,3,3,4,3,1,3,3,3,1,4,0,2,0,3,3,1,2,4,1,2,2,2,0
15061935,2,4,1,2,1,3,3,4,3,3,3,4,0,3,4,1,3,1,2,3,2,1,1,1,3,3,1,3,3,4,3,1,1,2,3,1,4,0,1,0,2,4,1,1,3,3,0,1,2,0
15061568,1,4,2,0,3,3,4,4,1,4,4,3,2,3,3,1,3,1,1,3,4,0,0,0,2,3,2,2,3,4,3,1,1,4,4,1,4,0,2,3,2,4,2,1,3,2,3,1,2,1
15061491,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15061318,0,3,2,2,1,2,3,4,1,3,3,4,0,4,4,1,4,0,2,1,3,1,1,1,4,3,1,1,1,3,3,1,3,2,3,0,4,1,1,2,2,4,2,NA,3,1,1,2,4,1
15061361,0,3,1,1,3,2,3,4,2,3,3,4,1,4,4,0,3,1,2,3,2,1,1,1,3,3,2,2,3,3,4,0,2,3,3,1,4,0,1,2,2,4,2,2,4,1,2,1,3,1
15061515,3,2,3,1,3,4,4,4,3,3,3,3,1,4,3,1,3,1,3,4,2,1,1,1,4,3,2,3,4,3,3,1,2,3,4,1,4,0,2,1,0,4,4,2,4,2,0,1,2,2
15062123,2,2,1,1,1,3,3,4,3,4,4,1,0,3,4,1,3,1,4,4,1,0,0,0,4,3,1,2,4,3,3,1,1,3,3,2,3,0,2,3,0,4,4,1,4,1,2,2,3,2
15061358,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,2,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061428,0,3,1,1,4,3,2,4,2,2,3,4,0,4,4,0,3,1,2,3,2,1,1,1,4,4,1,2,3,4,4,0,0,3,4,0,4,0,1,0,2,3,2,1,4,2,2,2,4,1
15061496,0,4,1,1,3,3,4,4,2,3,3,3,1,4,3,2,3,1,2,3,2,1,1,1,3,4,1,2,3,4,2,2,3,4,2,2,3,0,2,1,3,2,1,0,4,2,1,1,3,3
15061648,0,4,1,1,4,4,3,3,2,4,4,3,1,3,4,1,3,1,3,3,3,0,0,0,3,4,4,1,3,3,3,1,2,4,4,2,3,0,1,4,1,4,3,1,4,3,1,2,2,1
15061808,2,3,2,3,3,2,2,4,3,3,2,4,0,3,4,2,4,0,3,4,3,2,2,2,4,2,3,1,4,4,3,2,3,3,3,2,4,0,3,0,2,4,3,2,4,3,2,2,4,1
15061600,0,3,1,2,4,3,4,4,3,3,3,4,2,4,4,0,3,3,2,2,4,1,1,1,3,4,2,2,3,3,3,1,3,3,2,3,4,0,2,1,2,NA,1,2,4,1,2,1,3,3
15061730,0,4,1,3,3,2,3,4,2,4,4,3,1,4,3,1,4,0,1,2,1,0,0,0,3,3,1,2,2,4,3,1,3,3,2,2,3,0,1,4,3,4,1,1,4,2,2,1,4,1
15061623,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,2,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061405,1,3,3,0,3,1,4,4,2,3,4,4,2,4,4,2,4,0,2,3,2,0,0,0,4,3,2,1,3,3,2,2,2,2,4,2,3,0,2,2,2,4,3,1,4,2,2,2,4,2
15061299,1,3,3,0,3,1,4,4,2,3,4,4,2,4,4,2,4,0,2,3,2,0,0,0,4,3,2,1,3,3,2,2,2,2,4,2,3,0,2,2,2,4,3,1,4,2,2,2,4,2
15061578,0,4,3,1,3,4,3,4,3,3,3,2,1,4,4,1,3,1,1,4,2,1,1,1,3,4,1,1,4,3,3,1,1,3,3,1,4,0,3,2,2,4,2,0,4,2,1,0,2,1
15061476,0,3,1,3,3,3,4,4,1,3,3,4,0,4,4,1,3,1,2,3,3,1,1,1,4,3,1,2,3,4,3,1,4,1,4,0,4,0,1,1,2,3,3,2,4,2,1,1,4,0
15061765,1,4,0,3,3,3,4,4,3,3,3,3,1,4,4,1,4,0,3,3,2,1,1,1,4,3,1,3,3,4,3,1,3,3,3,1,4,0,2,0,3,3,1,2,4,1,2,2,2,0
15062111,0,4,1,2,1,3,2,4,2,4,4,2,1,4,4,2,3,1,3,3,2,0,0,0,3,3,2,1,3,3,3,1,2,4,2,1,3,0,1,4,1,4,3,2,4,3,3,2,3,0
15061397,1,3,1,1,2,3,3,4,3,3,3,3,0,4,4,1,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,4,0,0,3,1,3,3,2,4,0,1,0,4,3
15061713,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,1,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15061584,2,4,1,2,3,3,4,4,3,3,3,2,1,4,4,4,4,0,1,4,2,1,1,1,4,4,2,3,4,4,0,4,3,3,4,1,4,0,2,2,0,4,2,2,4,3,2,2,4,3
15061912,1,3,3,3,3,3,4,4,2,4,4,3,1,4,4,1,4,0,3,3,1,0,0,0,4,4,2,1,3,4,3,1,1,4,3,2,3,4,3,2,2,4,2,0,4,2,3,2,3,2
15061260,0,4,2,3,2,3,3,4,2,4,4,2,0,3,4,1,3,1,3,4,2,0,0,0,4,3,2,2,4,4,3,1,2,4,2,1,3,0,2,3,1,4,3,1,4,2,3,2,3,1
15062099,2,4,1,2,4,3,3,4,1,3,3,4,1,3,4,1,4,0,0,3,2,1,1,1,4,2,3,1,3,4,2,1,3,2,2,2,4,0,1,2,2,4,3,1,4,2,3,1,2,0
15061350,1,4,2,2,4,3,3,4,1,4,4,2,1,4,3,1,3,1,2,3,4,0,0,0,3,3,1,1,3,4,3,1,2,4,2,1,4,0,3,3,2,4,2,0,4,2,1,0,3,2
15060933,2,3,4,1,3,4,3,4,3,4,4,3,2,3,4,3,4,0,3,2,3,0,0,0,0,3,2,1,2,3,1,3,4,3,1,2,3,3,2,2,2,3,2,2,4,3,2,4,3,1
15061548,1,4,1,2,2,3,3,4,2,4,4,2,1,4,4,2,2,2,3,4,2,0,0,0,3,3,2,3,4,4,2,2,2,4,2,2,2,0,2,3,2,4,2,0,4,3,3,2,4,0
15061348,0,3,1,1,3,2,3,4,2,3,3,4,1,4,4,0,3,1,2,3,2,1,1,1,3,3,2,2,3,3,4,0,2,3,3,1,4,0,1,2,2,4,2,2,4,1,2,1,3,1
15061560,2,4,2,3,3,4,3,3,1,3,3,2,1,4,4,1,3,0,4,3,2,1,1,1,4,2,2,2,3,3,3,1,2,4,2,0,4,0,2,3,1,4,4,0,4,4,3,2,2,3
15061544,1,2,1,1,2,3,3,4,3,3,3,3,0,4,4,0,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,4,0,0,3,2,3,3,2,4,0,1,0,4,3
15061449,0,4,2,3,4,2,4,4,2,3,3,3,2,4,3,1,3,1,2,4,3,1,1,1,3,4,2,2,4,3,2,1,3,3,3,2,4,0,3,1,3,3,1,2,4,2,2,2,3,3
15062348,0,3,1,1,4,3,2,4,2,2,3,4,0,4,4,0,3,1,2,3,2,1,1,1,4,4,1,2,3,4,4,0,0,3,4,0,4,0,1,0,2,3,2,1,4,2,2,2,4,1
15061916,0,3,1,1,3,2,3,4,2,3,3,4,1,4,4,0,3,1,2,3,2,1,1,1,3,3,2,2,3,3,4,0,2,3,3,1,4,0,1,2,2,4,2,2,4,1,2,1,3,1
15062138,1,3,1,2,2,3,3,4,3,3,3,3,0,4,4,1,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,NA,0,0,3,1,3,3,2,4,1,2,1,4,2
15061946,0,4,1,1,3,3,4,4,2,3,3,3,1,4,3,2,3,1,2,3,2,1,1,1,3,4,1,2,3,4,2,2,3,4,3,2,3,0,2,1,3,2,1,0,4,2,1,1,3,3
15061676,0,3,1,1,3,2,3,4,2,3,3,4,1,4,4,0,3,1,2,3,2,1,1,1,3,3,2,2,3,3,4,0,2,3,3,1,4,0,1,2,2,4,2,2,4,1,2,1,3,1
15060536,1,4,2,2,2,3,4,4,3,4,3,4,2,3,4,2,4,0,4,2,3,0,0,0,2,1,3,2,2,3,1,2,4,2,3,2,4,0,3,2,3,3,4,1,4,2,2,2,2,3
15061391,2,3,1,0,3,3,3,4,1,3,3,2,2,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15061662,0,4,2,3,4,2,4,4,2,3,3,3,2,4,3,1,3,1,2,4,3,1,1,1,3,4,2,1,4,3,2,1,3,3,3,2,4,0,3,1,3,3,1,2,4,2,2,2,3,3
15061228,0,4,2,1,3,3,4,3,1,3,3,4,0,4,3,3,4,0,2,4,0,1,1,1,3,4,2,2,4,2,0,3,3,4,4,2,3,0,3,0,2,4,3,NA,3,1,3,1,4,1
15061356,2,3,3,3,3,2,4,4,3,3,3,4,0,2,4,3,4,0,1,3,2,1,1,1,3,3,1,3,3,4,1,3,3,2,3,1,4,0,2,1,2,3,2,1,3,3,2,2,3,2
15061963,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15061338,1,3,1,1,2,3,3,4,3,3,3,3,0,4,4,1,3,1,2,3,2,1,1,1,4,4,1,2,3,4,3,1,1,3,2,0,4,0,0,3,1,3,3,2,4,0,1,0,4,3
15062331,2,3,3,3,3,2,4,4,3,3,3,4,0,2,4,3,4,0,1,3,2,1,1,1,3,3,1,3,NA,4,1,3,3,2,3,1,4,0,2,1,2,3,2,1,3,3,2,2,3,2
15062098,0,3,1,1,4,3,2,4,2,2,3,4,0,4,4,0,3,1,2,3,2,1,1,1,4,4,1,2,3,4,4,0,0,3,4,0,4,0,1,0,2,3,2,1,4,2,2,2,4,1
15062114,1,4,1,0,1,4,4,3,1,4,4,2,2,3,3,2,4,0,0,3,0,0,0,0,2,4,0,4,3,3,2,2,3,4,2,2,3,2,1,4,1,4,1,0,3,1,4,2,2,2
15062046,1,NA,3,3,3,3,4,4,2,4,4,3,1,4,4,1,4,0,3,3,1,0,0,0,4,4,2,1,3,4,3,1,1,4,3,2,3,4,3,2,2,4,2,0,4,2,3,2,3,2
15062370,0,4,3,1,3,4,3,4,3,3,3,2,1,4,4,1,3,1,1,4,2,1,1,1,3,4,1,1,4,3,3,1,1,3,3,1,4,0,3,2,2,4,2,0,4,2,1,0,2,1
15061685,0,3,0,1,1,3,3,3,1,4,4,3,1,4,4,2,4,0,3,3,2,0,0,0,4,4,2,2,3,4,2,2,3,3,3,0,4,0,2,2,3,4,2,1,4,2,3,2,3,1
15061540,2,2,1,1,1,3,3,4,3,4,4,1,0,3,4,1,3,1,4,4,1,0,0,0,4,3,1,2,4,3,3,1,1,3,3,2,3,0,2,3,0,4,4,1,4,1,2,2,3,2
15061721,0,4,3,2,1,1,2,3,2,4,4,3,3,3,4,3,4,0,3,3,2,0,0,0,3,4,3,1,3,2,1,3,4,3,3,0,4,0,1,2,3,4,1,0,4,3,0,3,2,1
15062074,0,4,3,3,3,3,4,3,1,4,4,2,1,2,3,1,4,0,2,4,3,0,0,0,4,4,2,2,4,4,3,1,1,4,2,1,4,0,2,4,1,4,3,1,4,2,2,2,2,1
15062362,0,3,1,1,3,2,3,4,2,3,3,4,1,4,4,0,3,1,2,3,2,1,1,1,3,3,2,2,3,3,4,0,2,3,3,1,4,0,1,2,2,4,2,2,4,1,2,1,3,1
15061689,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
15061357,0,4,3,1,3,4,3,4,3,3,3,2,1,4,4,1,3,1,1,4,2,1,1,1,3,4,1,1,4,3,3,1,1,3,3,1,4,0,3,2,2,4,2,0,4,2,1,0,2,1
15061376,0,3,1,1,4,3,2,4,2,2,3,4,0,4,4,0,3,1,2,3,2,1,1,1,4,4,1,2,3,4,4,0,0,3,4,0,4,0,1,0,2,3,2,1,4,2,2,2,4,1
15061308,2,3,1,0,3,3,3,4,1,3,3,2,1,4,4,1,3,1,1,3,2,1,1,1,3,4,1,1,3,4,3,1,3,3,3,1,3,0,1,3,1,4,2,2,4,1,2,0,3,0
