SAMPLES,c1_11237,c1_14614,c1_15178,c1_15225,c1_2071,c1_2086,c1_2090,c1_3746,c1_3992,c1_5126,c1_513,c1_5546,c1_5580,c1_6668,c1_7624,c2_14763,c2_14764,c2_16204,c2_17061,c2_1908,c2_21314,c2_22165,c2_22186,c2_22758,c2_33777,c2_34546,c2_34698,c2_34709,c2_34717,c2_3512,c2_36942,c2_40765,c2_45611,c2_46398,c2_48128,c2_49724,c2_52196,c2_52202,c2_52203,c2_53708,c2_54811,c2_55639,c2_56602,c2_5771,c2_5784,c2_5845,c2_5868,c2_8508,c2_8515,c2_9003
15060102,3,0,0,2,4,4,4,4,1,4,3,3,1,4,0,0,4,3,3,3,1,2,2,3,4,0,4,4,0,3,1,3,4,2,0,3,0,3,4,2,0,3,0,4,4,4,4,3,3,2
15060110,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15060112,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15060114,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15060120,4,1,1,1,4,4,4,4,1,4,3,3,2,4,0,0,4,4,2,3,1,1,3,2,4,3,4,4,0,3,1,2,4,1,1,4,0,4,4,4,3,2,0,4,4,4,4,4,4,1
15060121,3,2,0,2,4,4,4,4,NA,2,4,2,2,4,0,0,4,4,2,2,2,1,3,3,4,1,4,4,0,1,0,4,3,2,2,3,0,4,4,2,2,4,1,4,4,4,4,4,4,0
15060122,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15060138,3,2,0,1,4,4,4,4,1,4,1,2,2,4,0,2,3,3,2,3,1,0,4,3,4,0,4,4,0,2,0,3,4,3,2,4,0,4,4,3,4,3,1,4,4,4,4,4,4,1
15060160,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15060187,3,1,0,2,4,4,4,2,0,4,2,4,0,4,0,1,3,4,4,3,1,1,3,2,4,2,4,4,0,3,0,4,4,3,0,3,0,3,4,2,3,4,1,4,4,4,4,4,4,2
15060188,4,0,0,2,4,4,4,4,2,4,2,3,1,4,NA,1,3,4,3,3,1,1,3,3,4,0,4,4,0,2,0,3,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15060190,3,2,0,2,4,4,4,4,1,4,2,3,1,4,0,0,4,4,3,4,0,0,4,2,4,0,4,4,0,1,0,4,3,2,2,3,0,4,4,2,3,2,1,4,4,4,4,4,4,0
15060191,4,1,0,0,4,4,4,4,2,3,3,4,0,4,1,0,4,3,4,4,0,1,3,3,4,1,4,4,0,2,1,3,3,2,1,4,0,2,4,2,3,2,0,4,4,4,4,4,4,0
15060215,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,3,4,3,3,3,1,3,3,3,3,4,4,0
15060313,4,0,0,2,3,3,3,1,2,3,1,3,1,4,0,0,4,4,3,4,0,0,4,2,3,1,4,4,0,2,1,1,4,2,3,3,0,3,4,4,3,2,0,3,3,3,3,4,4,2
15060345,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15060383,4,0,0,2,3,3,3,1,2,3,1,3,1,4,0,0,4,4,3,4,0,0,4,2,3,1,4,4,0,2,1,1,4,2,3,3,0,3,4,4,3,2,0,3,3,3,3,4,4,2
15060420,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15060543,4,2,2,0,4,4,4,3,2,3,2,2,1,3,0,0,4,2,3,3,1,0,4,4,4,3,4,4,0,2,2,4,3,3,1,4,1,3,3,3,2,3,1,4,4,4,4,4,4,0
15060570,3,1,1,1,4,4,4,2,1,3,4,3,1,4,0,1,3,4,3,4,0,1,3,3,4,2,4,4,0,3,1,4,4,1,1,4,0,4,4,2,2,2,0,4,4,4,4,4,4,2
15060797,1,3,0,0,4,4,4,2,2,3,1,3,1,3,0,0,4,4,3,2,2,0,4,3,4,3,4,4,0,2,2,2,3,0,1,4,0,4,4,3,2,3,0,4,4,4,4,4,4,0
15060846,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15060907,2,3,2,2,4,4,4,2,0,3,4,4,0,4,1,2,2,4,4,4,0,1,2,2,4,1,4,4,0,3,3,2,3,3,0,3,0,2,4,2,2,3,0,4,4,4,4,4,4,3
15060909,4,1,0,1,2,2,2,4,2,3,2,3,0,4,0,2,2,3,4,3,1,1,3,1,2,1,3,2,1,2,1,3,2,3,1,4,0,4,4,3,2,2,0,2,2,2,2,4,4,0
15060910,3,0,0,3,4,4,4,3,1,3,3,3,1,4,0,1,3,4,3,4,0,1,3,2,4,0,4,4,0,3,0,3,4,2,2,4,0,3,4,3,3,3,1,4,4,4,4,4,4,0
15061007,3,0,2,1,4,4,4,3,0,4,4,4,1,3,0,0,4,4,3,2,2,0,4,4,4,2,4,4,0,2,0,4,4,1,2,2,0,4,4,0,1,4,1,4,4,4,4,2,2,2
15061011,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061122,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061204,3,3,1,4,4,4,4,2,0,4,2,2,2,4,0,1,3,2,2,2,2,0,4,3,4,2,4,4,0,2,3,4,1,1,2,3,0,3,4,1,0,4,1,4,4,4,4,4,4,0
15061213,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061215,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061216,4,2,1,1,4,4,4,4,0,4,3,2,2,4,0,0,4,4,2,NA,NA,0,4,3,4,2,4,4,0,2,1,4,3,0,2,3,1,2,3,3,2,4,0,4,4,4,4,3,3,1
15061225,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15061226,3,1,1,0,4,4,4,3,2,4,4,2,2,4,0,2,2,3,2,4,0,1,3,4,4,3,4,4,0,2,1,4,3,0,2,4,0,4,4,2,2,3,0,4,4,4,4,3,3,3
15061237,4,2,2,0,4,4,4,3,2,3,2,2,1,3,0,0,4,2,3,3,1,0,4,4,4,3,4,4,0,2,2,4,3,3,1,4,1,3,3,3,2,3,1,4,4,4,4,4,4,0
15061256,3,3,0,1,4,4,4,4,1,3,3,3,1,4,0,0,4,4,3,3,1,0,4,3,4,2,4,4,0,0,1,4,2,2,1,2,0,4,4,1,1,3,1,4,4,4,4,3,3,2
15061257,4,1,2,0,4,4,4,4,2,3,1,2,1,4,0,0,4,2,3,3,1,0,4,3,4,2,4,4,0,3,2,3,4,4,2,4,1,3,3,2,1,2,0,4,4,4,4,4,4,0
15061258,4,0,1,1,4,4,4,3,1,4,2,4,0,4,0,0,4,4,4,4,0,1,3,1,4,2,4,4,0,3,0,4,4,2,2,3,0,4,4,2,1,2,0,4,4,4,4,4,4,0
15061259,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061261,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061262,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,2,2,4,4,1,4,4,0,3,0,3,4,3,2,4,1,1,3,1,2,3,0,4,4,4,4,4,4,1
15061263,4,2,0,3,4,4,4,3,2,4,3,3,0,4,1,0,4,4,4,3,1,2,2,4,4,1,4,4,0,3,0,4,4,4,3,4,0,3,4,1,1,2,0,4,4,4,4,4,4,2
15061264,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,1,2,3,4,1,4,4,0,3,0,3,4,3,2,4,1,2,3,1,2,3,NA,4,4,4,4,4,4,1
15061265,3,2,0,2,4,4,4,4,0,2,4,2,2,4,0,0,4,4,2,3,1,1,3,2,4,0,4,4,0,1,1,4,2,2,2,3,0,4,4,3,2,3,0,4,4,4,4,4,4,1
15061270,3,0,0,1,4,4,4,4,2,4,3,3,1,4,0,1,3,4,3,4,0,0,4,2,4,0,4,4,0,2,1,4,2,3,2,3,0,4,4,3,2,2,1,4,4,4,4,4,4,0
15061271,4,2,0,1,4,4,4,3,0,4,4,2,2,4,0,0,4,4,2,NA,NA,2,2,3,4,1,4,4,0,2,2,3,3,2,1,2,2,2,2,3,2,4,0,4,4,4,4,4,4,0
15061273,3,2,0,2,4,4,4,4,0,2,4,2,2,4,0,0,4,4,2,3,1,1,3,2,4,0,4,4,0,1,1,4,2,2,2,3,0,4,4,3,2,3,0,4,4,4,4,4,4,1
15061274,4,2,2,2,4,4,4,4,1,3,3,3,2,4,0,0,4,4,2,4,0,2,2,3,4,1,4,4,0,3,0,4,3,3,1,3,0,4,4,0,0,4,0,4,4,4,4,3,3,0
15061277,4,0,0,1,3,3,3,4,0,4,3,2,1,4,1,0,4,2,3,4,0,1,3,3,3,2,2,1,2,3,1,2,4,3,1,3,1,3,3,1,2,3,0,3,3,3,3,4,4,0
15061279,4,0,0,3,4,4,4,4,1,4,2,2,2,4,0,0,4,4,2,3,1,2,2,3,4,1,4,4,0,3,1,4,2,3,1,3,0,4,4,3,3,3,2,4,4,4,4,4,4,0
15061281,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061283,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061286,4,2,0,1,4,4,4,3,0,4,4,2,2,4,0,0,4,4,2,NA,NA,2,2,3,4,1,4,4,0,2,2,3,3,2,1,2,2,2,2,3,2,4,0,4,4,4,4,4,4,0
15061288,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061289,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061290,4,2,0,0,3,3,3,3,2,3,3,2,1,4,1,2,3,3,3,3,1,1,3,2,3,0,4,4,0,1,2,2,3,2,0,4,0,4,4,3,2,2,0,3,3,3,3,4,4,1
15061291,4,0,0,2,4,4,4,4,2,4,3,3,1,3,0,0,4,4,3,4,0,2,2,2,4,1,4,4,0,3,0,4,4,3,2,4,1,3,3,3,2,3,1,4,4,4,4,4,4,0
15061293,3,1,1,2,4,4,4,4,1,4,2,1,2,4,0,0,4,4,2,NA,NA,1,3,4,4,2,4,4,0,1,1,3,3,0,2,4,0,4,4,1,2,3,0,4,4,4,4,4,4,0
15061295,4,2,2,2,4,4,4,3,1,4,2,3,0,4,0,0,4,4,4,NA,NA,1,3,3,4,3,4,4,0,3,1,2,4,1,2,3,0,4,4,0,1,4,0,4,4,4,4,3,3,0
15061296,4,1,0,1,4,4,4,4,2,4,2,2,2,4,0,0,4,4,2,3,1,1,3,2,4,0,4,4,0,2,0,4,3,2,1,4,0,4,4,3,1,2,1,4,4,4,4,4,4,0
15061297,3,3,0,1,4,4,4,4,1,3,3,3,1,4,0,0,4,4,3,3,1,0,4,3,4,2,4,4,0,0,1,4,2,2,1,2,0,4,4,1,1,3,1,4,4,4,4,3,3,2
15061298,4,2,0,0,4,4,4,3,1,4,2,3,1,4,0,0,4,3,3,NA,NA,2,2,3,4,1,4,4,0,1,1,3,3,1,3,1,0,3,4,3,1,3,0,4,4,4,4,4,4,0
15061300,3,1,0,1,4,4,4,4,1,3,2,4,0,3,0,0,4,3,4,4,0,1,3,2,4,0,4,4,0,2,0,4,4,1,2,4,0,4,4,4,4,3,0,4,4,4,4,4,4,0
15061301,4,2,0,0,4,4,4,3,1,4,2,3,1,4,0,0,4,3,3,NA,NA,2,2,3,4,1,4,4,0,1,1,3,3,1,3,1,0,3,4,3,1,3,0,4,4,4,4,4,4,0
15061302,3,1,0,1,4,4,4,4,2,4,3,3,2,4,0,0,4,3,2,3,1,0,4,2,4,1,4,4,0,4,0,4,2,1,2,3,0,4,4,0,2,3,1,4,4,4,4,4,4,0
15061303,4,1,0,1,2,2,2,4,2,3,2,3,0,4,0,2,2,3,4,3,1,1,3,1,2,1,3,3,1,2,1,3,2,3,1,4,0,4,4,3,2,2,0,2,2,2,2,4,4,0
15061305,3,1,0,0,4,4,4,4,1,4,3,3,1,3,0,0,4,3,3,3,1,1,3,2,4,1,4,4,0,2,0,4,2,1,2,4,0,4,4,3,2,2,0,4,4,4,4,4,4,0
15061307,3,1,0,1,4,4,4,3,1,4,3,3,1,4,0,1,3,3,3,4,0,0,4,3,4,0,4,4,0,3,0,3,2,2,2,3,1,3,3,2,1,4,0,4,4,4,4,4,4,0
15061312,4,0,0,2,4,4,4,4,2,4,3,3,1,3,0,0,4,4,3,4,0,2,2,2,4,1,4,4,0,3,0,4,4,3,2,4,1,3,3,3,2,3,1,4,4,4,4,4,4,0
15061313,4,1,0,0,4,4,4,4,2,3,3,4,0,4,1,0,4,3,4,4,0,1,3,3,4,1,4,4,0,2,1,3,3,2,1,4,0,2,4,2,3,2,0,4,4,4,4,4,4,0
15061314,3,1,0,1,4,4,4,4,1,3,4,2,NA,4,0,0,4,4,NA,3,1,2,2,3,4,0,4,4,0,2,0,4,2,3,1,3,1,3,3,1,2,4,1,4,4,4,4,4,4,0
15061317,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,2,2,4,4,1,4,4,0,3,0,3,4,3,2,4,1,1,3,1,2,3,0,4,4,4,4,4,4,1
15061320,3,0,2,2,2,3,3,4,2,4,3,3,1,3,1,2,2,2,3,3,1,1,2,2,1,3,3,3,1,4,2,3,3,1,1,4,0,4,4,1,1,3,0,2,2,3,2,3,3,1
15061323,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15061324,4,3,1,3,4,4,4,4,2,4,2,3,1,3,0,1,3,4,3,NA,NA,1,3,3,4,2,4,4,0,3,2,3,4,2,1,2,0,2,4,3,1,2,2,4,4,4,4,4,4,1
15061327,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,2,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,3,0,4,4,4,4,4,4,0
15061329,3,1,1,1,4,4,4,4,1,4,3,3,1,4,0,0,4,4,3,2,2,1,3,3,4,1,4,4,0,0,2,4,2,1,2,3,0,4,4,2,2,4,2,4,4,4,4,4,4,0
15061330,4,1,0,3,3,3,3,2,0,4,1,1,2,4,0,1,3,4,2,3,1,1,3,2,3,1,4,4,0,2,0,3,2,3,1,3,1,1,3,3,3,3,0,3,3,3,3,4,4,0
15061331,4,2,1,1,4,4,4,4,2,3,3,4,0,3,0,1,3,4,4,3,1,1,3,1,4,1,4,4,0,1,0,4,3,3,0,4,0,4,4,2,2,3,0,4,4,4,4,4,4,0
15061335,3,1,0,2,4,4,4,4,2,2,3,4,0,4,0,0,4,3,4,2,2,1,3,2,4,0,4,4,0,0,1,3,4,1,3,3,0,4,4,3,3,4,0,4,4,4,4,4,4,1
15061336,3,1,0,2,4,4,4,4,1,4,2,3,1,4,0,0,4,2,3,3,1,1,3,2,4,0,4,4,0,1,0,3,3,2,2,3,1,3,3,3,2,3,1,4,4,4,4,4,4,0
15061340,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061342,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061344,3,0,0,3,4,4,4,3,1,3,2,0,NA,4,0,0,4,4,NA,3,1,1,3,2,4,1,3,2,1,2,0,4,3,1,1,3,0,4,4,2,2,4,1,4,4,4,4,4,4,1
15061345,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061346,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061347,3,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,2,2,0,4,4,4,2,4,4,0,3,0,4,3,2,1,4,0,4,4,1,1,3,0,4,4,4,4,3,3,0
15061349,3,2,1,1,4,4,4,4,1,2,3,2,2,3,0,0,4,3,2,4,0,1,3,2,4,1,4,4,0,0,0,4,4,2,2,3,0,4,4,2,2,2,1,4,4,4,4,4,4,0
15061352,4,2,0,1,4,4,4,4,NA,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061353,3,0,0,2,4,4,4,4,1,4,1,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061355,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061360,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061364,3,0,0,2,4,4,4,4,1,4,1,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061365,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061367,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,1,3,3,3,3,3,3,0
15061368,3,2,0,2,4,4,4,4,0,2,4,2,2,4,0,0,4,4,2,2,2,1,3,3,4,1,4,4,0,1,0,4,3,2,2,3,0,4,4,2,2,4,1,4,4,4,4,4,4,0
15061369,3,2,0,2,4,4,4,4,0,2,4,2,2,4,0,0,4,4,2,2,2,1,3,3,4,1,4,4,0,1,0,4,3,2,2,3,0,4,4,2,2,4,1,4,4,4,4,4,4,0
15061370,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061377,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061378,3,1,0,2,4,4,4,4,2,2,3,4,0,4,0,0,4,3,4,2,2,1,3,2,4,0,4,4,0,0,1,3,4,1,3,3,0,4,4,3,3,4,0,4,4,4,4,4,4,1
15061380,3,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,2,2,0,4,4,4,2,4,4,0,3,0,4,3,2,1,4,0,4,4,1,1,3,0,4,4,4,4,3,3,0
15061382,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15061383,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061384,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061385,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061386,3,2,0,2,4,4,4,4,0,2,4,2,2,4,0,0,4,4,2,2,2,1,3,3,4,1,4,4,0,1,0,4,3,2,2,3,0,4,4,2,2,4,1,4,4,4,4,4,4,0
15061388,3,0,0,2,4,4,4,4,0,4,4,3,1,4,0,0,4,3,3,NA,NA,1,3,4,4,1,4,4,0,1,1,4,4,4,3,4,0,4,4,3,3,3,1,4,4,4,4,4,4,0
15061389,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061390,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061392,3,2,1,1,4,4,4,3,1,3,3,3,1,4,0,0,4,4,3,2,2,0,4,4,4,0,4,4,0,1,2,4,3,2,0,3,0,3,4,2,2,4,0,4,4,4,4,4,4,0
15061394,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,2,2,4,4,1,4,4,0,3,0,3,4,3,2,4,1,1,3,1,2,3,0,4,4,4,4,4,4,1
15061396,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,2,2,4,4,1,4,4,0,3,0,3,4,3,2,4,1,1,3,1,2,3,0,4,4,4,4,4,4,1
15061404,4,2,0,1,4,4,4,4,NA,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061406,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061410,4,0,1,0,3,3,3,3,0,4,2,4,0,4,1,2,2,4,4,3,1,3,1,2,3,1,3,2,1,3,1,1,3,2,0,4,0,4,4,4,3,2,0,3,3,3,3,4,4,0
