SAMPLES,c1_1000,c1_11350,c1_12015,c1_12320,c1_12345,c1_13135,c1_2112,c1_2352,c1_2458,c1_2718,c1_2978,c1_4271,c1_4604,c1_4822,c1_5546,c1_9204,c1_9566,c1_988,c2_15047,c2_1506,c2_15908,c2_19584,c2_21934,c2_22301,c2_22753,c2_27806,c2_28228,c2_29981,c2_33008,c2_34705,c2_34789,c2_34863,c2_34866,c2_36780,c2_37256,c2_41405,c2_41412,c2_42655,c2_4438,c2_46081,c2_46100,c2_46107,c2_49184,c2_51974,c2_52905,c2_55085,c2_56145,c2_56238,c2_5858,c2_8867
15061661,3,4,3,4,4,1,1,0,3,4,1,1,1,3,3,3,4,1,3,4,3,2,1,2,4,1,2,1,2,1,2,0,2,2,0,3,3,0,1,4,4,4,2,2,4,2,3,4,2,3
15061499,2,4,1,4,4,0,0,0,3,4,1,2,2,1,4,4,3,2,3,4,3,3,2,2,2,2,3,1,1,2,1,0,1,1,0,4,4,0,0,4,4,4,3,3,4,1,4,4,2,4
15061647,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061612,1,4,3,3,3,0,0,0,2,4,0,2,2,0,4,3,3,3,1,4,3,4,3,2,3,0,0,2,3,1,1,2,0,2,1,4,4,0,0,4,4,4,1,3,4,3,4,4,0,4
15061742,2,4,1,4,4,0,0,0,3,4,1,2,2,1,4,4,3,2,3,4,3,3,2,2,2,2,3,1,1,2,1,0,1,1,0,4,4,0,0,4,4,4,3,3,4,1,4,4,2,4
15061710,2,4,1,4,4,0,0,0,4,4,0,1,2,2,2,4,2,2,2,2,4,1,3,3,3,2,2,2,1,3,3,1,2,4,0,4,4,0,0,4,4,4,3,3,4,3,4,2,1,4
15062372,3,3,3,4,4,1,1,0,2,4,1,3,2,1,3,3,3,1,1,4,3,0,2,3,3,0,2,1,1,2,2,1,1,2,0,3,3,0,0,4,4,4,3,3,4,0,3,4,1,3
15061583,3,4,3,4,4,1,1,0,3,4,1,1,1,3,3,3,4,1,3,4,3,2,1,2,4,1,2,1,2,1,2,0,2,2,0,3,3,0,1,4,4,4,2,3,4,2,3,4,2,3
15061767,0,4,1,4,4,0,0,0,4,3,0,4,2,2,2,3,4,3,2,4,2,2,2,2,3,0,1,1,0,1,3,1,1,1,0,4,4,1,1,4,4,4,4,3,4,0,4,4,0,4
15062130,0,4,1,4,4,0,0,0,2,4,1,1,2,3,1,2,3,4,2,4,1,1,2,3,3,1,2,2,0,1,1,1,3,1,0,4,4,0,0,3,3,3,4,3,3,0,4,4,0,4
15061637,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061337,2,4,3,4,4,0,0,0,1,4,0,2,1,2,2,4,3,2,1,4,3,0,2,4,3,0,2,1,2,1,1,1,3,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15062104,1,4,1,4,4,0,0,0,3,4,1,3,3,3,3,3,3,2,0,3,3,1,3,2,2,0,1,1,1,1,1,1,3,1,0,4,4,0,0,4,4,4,3,3,4,3,4,4,1,4
15061579,1,4,3,4,4,0,0,0,2,3,0,2,3,2,4,4,4,2,2,3,2,2,2,2,2,0,2,2,1,1,2,2,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,3,2,4
15061932,2,4,2,4,4,2,2,0,2,4,2,1,2,2,3,3,3,2,2,4,2,1,2,4,3,1,3,1,2,3,1,1,2,2,0,2,2,2,0,4,4,4,2,3,4,2,2,4,0,2
15061603,1,4,2,4,4,0,0,0,2,4,0,3,3,3,3,4,4,3,4,3,3,2,2,2,2,0,1,2,2,2,1,1,3,2,0,4,4,0,0,4,4,4,2,3,4,1,4,3,3,4
15060025,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061704,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061334,1,4,3,4,4,0,0,0,3,4,0,2,2,3,3,3,4,3,1,3,4,1,3,2,3,0,1,2,1,2,1,2,2,1,0,4,4,0,0,3,3,3,3,3,3,1,4,3,2,4
15061631,2,4,1,4,4,0,0,0,4,4,0,1,2,2,2,4,2,2,2,2,4,1,3,3,3,2,2,2,1,3,3,1,2,4,0,4,4,0,0,4,4,4,3,3,4,3,4,2,1,4
15060964,3,4,1,3,3,0,0,1,2,3,0,1,1,2,4,2,2,1,4,4,4,1,2,3,4,1,2,3,0,3,1,1,3,3,NA,4,4,1,0,3,3,3,4,3,2,1,4,4,2,4
15061778,0,4,4,4,4,0,0,0,2,4,0,2,2,3,2,3,4,4,0,3,4,2,2,3,4,1,0,2,0,1,1,3,1,1,0,4,4,1,0,3,3,3,4,3,3,0,4,3,0,4
15061718,2,4,0,3,3,0,0,0,3,4,0,1,2,3,3,4,2,2,4,3,3,1,2,2,NA,1,2,3,0,2,3,1,3,3,0,4,4,0,0,4,4,4,4,3,4,1,4,3,3,4
15061486,3,4,2,4,4,0,0,1,2,3,0,0,2,4,3,3,2,1,1,4,3,2,1,3,2,0,2,3,0,3,2,0,4,3,0,4,4,0,0,3,3,3,4,3,3,2,4,4,1,4
15060214,2,4,0,4,4,1,1,0,0,4,1,1,1,3,4,4,3,2,2,4,2,1,1,2,3,2,2,0,2,2,2,0,2,2,0,3,3,1,0,4,4,4,2,3,4,2,3,4,1,3
15061333,2,4,0,4,4,0,0,0,1,4,0,1,2,2,4,2,3,2,1,2,4,2,3,3,2,0,1,0,2,2,2,1,3,2,0,4,4,0,0,3,3,3,2,3,3,2,4,2,0,4
15061962,2,4,2,4,4,2,2,0,2,4,2,1,2,2,3,3,3,2,2,4,2,1,2,4,3,1,3,1,2,3,1,1,2,2,0,2,2,2,0,4,4,4,2,3,4,2,2,4,0,2
15061624,1,4,2,4,4,0,0,0,2,4,0,3,3,3,3,4,4,3,4,3,3,2,2,2,2,0,1,2,2,2,1,1,3,2,0,4,4,0,0,4,4,4,2,3,4,1,4,3,2,4
15061282,3,4,3,4,4,1,1,0,3,4,1,1,1,3,3,3,4,1,3,4,3,2,1,2,4,1,2,1,2,1,2,0,2,2,0,3,3,0,1,4,4,4,2,3,4,2,3,4,2,3
15061529,1,4,2,4,4,1,0,0,3,4,1,1,3,2,3,4,4,3,0,3,2,2,3,2,4,2,2,1,0,2,2,1,3,2,0,4,3,0,0,4,4,4,4,3,4,0,4,3,0,3
15061935,2,4,2,4,4,2,2,0,2,4,1,1,2,2,3,3,3,2,2,4,2,1,2,4,3,1,3,1,2,3,1,1,2,2,0,2,2,2,0,4,4,4,2,3,4,2,2,4,0,2
15061568,3,4,1,3,3,0,0,0,1,4,0,0,2,3,2,4,3,1,1,4,3,2,2,2,NA,0,1,1,1,3,1,1,2,2,1,4,4,0,0,4,4,4,3,3,4,1,4,4,1,4
15061491,0,4,4,4,4,0,0,0,2,4,0,2,2,3,2,3,4,4,0,3,4,2,2,2,4,1,0,1,0,1,1,3,1,1,0,4,4,1,0,3,3,3,4,3,3,0,4,3,0,4
15061318,0,4,2,4,4,0,0,0,3,4,0,3,3,2,4,3,4,4,2,4,3,2,3,4,4,1,1,2,1,2,2,1,2,2,0,4,4,0,1,4,4,4,3,3,4,1,4,4,1,4
15061361,2,4,3,4,4,0,0,0,1,4,0,2,1,2,2,4,3,2,1,4,3,0,2,4,3,0,2,1,2,1,1,1,3,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15061515,3,4,2,3,3,0,0,0,1,4,0,3,1,2,3,4,3,1,3,4,3,3,2,2,3,2,2,2,3,2,2,1,1,1,0,4,4,0,0,4,4,4,1,3,4,2,4,4,2,4
15062123,2,4,1,4,4,0,0,0,3,4,1,2,2,1,4,4,3,2,3,4,3,3,2,2,2,2,3,1,1,2,1,0,1,1,0,4,4,0,0,4,4,4,3,3,4,1,4,4,2,4
15061358,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061428,1,4,0,4,4,0,0,0,2,4,0,2,2,4,3,3,3,3,2,3,3,0,2,2,3,0,1,2,2,2,3,2,2,1,0,4,4,0,0,4,4,4,1,3,4,1,4,4,1,4
15061496,1,4,1,4,4,0,0,0,3,4,0,1,2,3,4,3,2,3,4,3,3,0,2,3,3,0,1,1,0,2,3,1,3,3,0,4,4,0,0,4,4,4,4,3,4,1,4,3,3,4
15061648,3,4,2,3,3,0,0,0,1,3,0,1,2,3,2,3,4,1,1,3,4,1,3,2,2,1,2,1,1,3,1,2,1,3,1,4,4,0,0,3,3,3,3,3,3,1,4,3,1,4
15061808,3,4,2,4,4,1,1,0,3,4,1,1,1,3,2,3,4,1,2,4,3,2,2,1,4,2,1,2,3,4,2,2,0,4,0,3,3,0,1,4,4,4,1,3,4,3,3,4,1,3
15061600,2,4,1,3,3,0,0,0,2,4,0,2,0,3,3,4,3,2,3,4,3,0,2,4,4,0,3,2,2,2,2,0,4,2,1,4,4,0,0,4,4,4,2,3,4,1,4,4,3,4
15061730,2,4,2,4,4,0,0,0,2,4,0,1,2,2,4,3,2,2,1,3,3,1,2,2,3,0,1,1,1,1,2,1,3,2,0,4,4,0,0,4,4,4,3,3,4,1,4,3,1,4
15061623,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061405,3,4,3,4,4,1,1,0,3,4,1,1,1,3,3,3,4,1,3,4,3,2,1,2,4,1,2,1,2,1,2,0,2,2,0,3,3,0,1,4,4,4,2,2,4,2,3,4,2,3
15061299,3,4,3,4,4,1,1,0,3,4,0,1,1,3,3,3,4,1,3,4,3,2,1,2,4,1,2,1,2,1,2,0,2,2,0,3,3,0,1,4,4,4,2,2,4,2,3,4,2,3
15061578,1,4,1,4,4,0,0,0,3,4,1,3,3,3,3,3,3,2,0,3,3,1,3,2,2,0,1,1,1,1,1,1,3,1,0,4,4,0,0,4,4,4,3,3,4,3,4,4,1,4
15061476,0,4,2,4,4,0,0,0,3,4,0,2,3,3,3,4,4,4,1,4,3,2,3,3,4,2,1,2,1,3,2,2,1,3,0,4,4,0,0,4,4,4,3,3,4,1,4,4,0,4
15061765,1,4,2,4,4,1,0,0,3,4,1,1,3,2,3,4,4,3,0,3,2,2,3,2,4,2,2,1,0,2,2,1,3,2,0,4,3,0,0,4,4,4,4,3,4,0,4,3,0,3
15062111,2,4,1,3,3,0,0,0,2,4,0,3,2,4,2,3,4,2,0,3,4,1,4,3,2,1,2,1,1,3,0,1,2,3,1,4,4,0,0,4,4,4,3,3,4,0,4,3,0,4
15061397,1,4,2,4,4,0,0,0,2,4,0,3,3,3,3,4,4,3,4,3,3,2,2,2,2,0,1,2,2,2,1,1,3,2,0,4,4,0,0,4,4,4,2,3,4,1,4,3,3,4
15061713,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15061584,0,4,2,4,4,0,0,0,3,4,1,1,1,3,3,4,4,4,2,3,3,2,1,3,4,1,1,1,3,2,2,3,1,2,0,4,4,0,0,4,4,4,1,3,4,3,4,4,3,4
15061912,2,4,1,4,4,0,0,0,4,4,0,1,3,3,4,2,4,1,1,4,4,2,2,2,4,0,2,1,0,4,1,2,1,3,0,4,4,1,0,4,4,4,4,3,4,2,4,3,2,4
15061260,2,4,0,4,4,0,0,0,2,4,1,2,2,3,3,3,3,2,2,4,2,2,1,3,3,0,2,1,1,1,0,0,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,1,4
15062099,2,4,1,4,4,0,0,0,4,4,0,2,1,1,0,4,3,2,2,4,2,2,2,2,4,1,2,2,1,3,2,1,1,3,0,4,4,0,1,4,4,4,3,3,4,0,4,4,0,4
15061350,1,4,1,4,4,0,0,0,1,4,0,1,2,3,3,4,3,2,0,3,3,2,2,3,NA,1,1,0,1,2,1,1,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,4,2,4
15060933,3,4,2,4,4,0,0,0,3,4,0,1,2,2,2,1,3,2,3,3,3,2,1,3,3,0,2,2,1,4,1,2,2,4,1,4,4,0,0,4,4,4,2,3,4,1,4,3,1,4
15061548,1,4,1,4,4,0,0,0,1,4,1,2,2,3,2,4,3,3,2,4,3,2,3,2,3,0,2,1,0,2,3,1,2,2,0,4,4,1,0,4,4,4,4,NA,4,0,4,4,0,4
15061348,2,4,3,4,4,0,0,0,1,4,0,2,1,2,2,4,3,2,1,4,3,0,2,4,3,0,2,1,2,1,1,1,3,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15061560,4,4,1,3,3,0,0,0,3,3,2,3,1,3,3,4,4,0,3,4,4,3,3,2,3,1,2,2,3,3,1,0,0,2,0,4,4,0,0,4,4,4,1,3,4,2,4,4,3,4
15061544,1,4,2,4,4,0,0,0,1,4,0,3,3,3,3,4,4,3,4,3,3,2,2,1,2,0,1,1,2,2,2,1,3,2,0,4,4,0,0,4,4,NA,2,NA,4,1,4,3,3,4
15061449,2,4,0,3,3,0,0,0,3,4,0,1,2,3,3,4,2,2,4,3,3,1,2,2,NA,1,2,3,0,2,3,1,3,3,0,4,4,0,0,4,4,4,4,3,4,1,4,3,3,4
15062348,1,4,0,4,4,0,0,0,2,4,0,2,2,4,3,3,3,3,2,3,3,0,2,2,3,0,1,2,2,2,3,2,2,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15061916,2,4,3,4,4,0,0,0,1,4,0,2,1,2,2,4,3,2,1,4,3,0,2,4,3,0,2,1,2,1,1,1,3,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15062138,1,4,2,4,4,0,0,0,2,4,0,3,3,3,3,4,4,3,3,3,3,2,2,2,2,0,1,2,2,2,1,1,3,2,0,4,4,0,0,4,4,4,2,3,4,1,4,3,2,4
15061946,1,4,1,4,4,0,0,0,3,4,0,1,2,3,4,3,2,3,4,3,3,0,2,3,3,0,1,2,0,2,3,1,3,3,0,4,4,0,0,4,4,4,4,3,4,1,4,3,3,4
15061676,2,4,3,4,4,0,0,0,1,4,0,2,1,2,2,4,3,2,1,4,3,0,2,4,3,0,2,1,2,1,1,1,3,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15060536,1,4,3,3,3,0,0,0,4,4,0,0,2,4,4,4,4,3,2,2,2,0,2,0,4,2,2,2,0,2,1,2,2,3,1,4,4,0,1,4,4,4,4,3,4,1,4,NA,3,4
15061391,0,4,4,4,4,0,0,0,2,4,0,2,2,3,2,3,4,4,0,3,4,2,2,2,4,1,0,2,0,1,1,3,1,1,0,4,4,1,0,3,3,3,4,3,3,0,4,3,0,4
15061662,2,4,0,3,3,0,0,0,3,4,0,1,2,3,3,4,2,2,4,3,3,1,2,2,NA,1,2,3,0,2,3,1,3,3,0,4,4,0,0,4,4,4,4,3,4,1,4,3,3,4
15061228,3,4,3,4,4,0,0,0,1,3,1,2,2,1,3,3,3,1,4,4,4,1,4,3,3,1,2,2,1,2,2,2,1,2,0,4,4,0,0,4,4,4,3,3,4,1,4,4,1,3
15061356,3,3,2,3,3,1,1,0,1,4,0,2,1,3,3,4,3,1,1,4,3,1,1,1,3,1,1,4,1,3,1,1,3,3,0,3,3,0,0,4,4,4,3,3,4,1,3,4,2,4
15061963,0,4,4,4,4,0,0,0,2,4,0,2,2,3,2,3,4,4,0,3,4,2,2,2,4,1,0,2,0,1,1,3,1,1,0,4,4,1,0,3,3,3,4,3,3,0,4,3,0,4
15061338,1,4,2,4,4,0,0,0,2,4,0,3,3,3,3,4,4,3,4,3,3,2,2,2,2,0,1,2,2,2,1,1,3,2,0,4,4,0,0,4,4,4,2,3,4,1,4,3,3,4
15062331,3,3,2,3,3,1,1,0,1,4,0,2,1,3,3,4,3,1,1,4,3,1,1,1,3,1,1,4,1,3,1,1,3,3,0,3,3,0,0,4,4,4,3,3,4,1,3,4,2,4
15062098,1,4,0,4,4,0,0,0,2,4,0,2,2,4,3,3,3,3,2,3,3,0,2,2,3,0,1,2,2,2,3,2,2,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15062114,1,4,3,4,4,0,0,0,2,3,0,2,3,2,4,4,4,2,2,3,2,2,2,2,2,0,2,2,1,1,2,2,2,1,0,4,4,0,0,4,4,4,3,3,4,0,4,3,2,4
15062046,2,NA,1,4,4,0,0,0,4,4,0,1,3,3,4,2,4,1,1,4,4,2,2,3,4,0,2,1,0,4,1,2,1,3,0,4,4,1,0,4,4,4,4,3,4,2,4,3,2,4
15062370,1,4,1,4,4,0,0,0,3,4,1,3,3,3,3,3,3,2,0,3,3,1,3,2,2,0,1,1,1,1,1,1,3,1,0,4,4,0,0,4,4,4,3,3,4,3,4,4,1,4
15061685,2,4,1,4,4,0,0,0,2,3,0,2,2,2,3,4,3,2,1,4,3,1,3,3,3,0,1,1,1,2,0,1,1,2,0,4,4,0,0,4,4,4,3,3,4,2,4,4,1,4
15061540,2,4,2,4,4,0,0,0,3,4,1,2,2,1,4,4,3,2,3,4,3,3,2,2,2,2,3,1,1,2,1,0,1,1,0,4,4,0,0,4,4,4,3,3,4,1,4,4,2,4
15061721,2,4,1,4,4,0,0,2,2,3,0,0,1,3,4,4,2,2,2,3,3,1,3,2,NA,0,2,3,0,3,3,0,4,3,0,4,4,0,0,4,4,4,4,3,4,1,4,3,1,4
15062074,2,4,1,3,3,0,0,0,2,3,1,0,3,4,2,3,4,2,1,3,3,1,2,2,3,0,1,1,0,1,1,1,2,2,1,4,4,1,1,4,4,4,4,3,4,0,4,3,1,4
15062362,2,4,3,4,4,0,0,0,1,4,0,2,1,2,2,4,3,2,1,4,3,0,2,4,3,0,2,1,2,1,1,1,3,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15061689,0,4,4,4,4,0,0,0,2,4,0,2,2,3,2,3,4,4,0,3,4,2,2,2,4,1,0,2,0,1,1,3,1,1,0,4,4,1,0,3,3,3,4,3,3,0,4,3,0,4
15061357,1,4,1,4,4,0,0,0,3,4,1,3,3,3,3,3,3,2,0,3,3,1,3,2,2,0,1,1,1,1,1,1,3,1,0,4,4,0,0,4,4,4,3,3,4,3,4,4,1,4
15061376,1,4,0,4,4,0,0,0,2,4,0,2,2,4,3,3,3,3,2,3,3,0,2,2,3,0,1,2,2,2,3,2,2,1,0,4,4,0,0,4,4,4,2,3,4,1,4,4,1,4
15061308,0,4,4,4,4,0,0,0,2,4,0,2,2,3,2,3,4,4,0,3,4,2,2,2,4,1,0,2,0,1,1,3,1,1,0,4,4,1,0,3,3,3,4,3,3,0,4,3,0,4
