SAMPLES,c1_11211,c1_12377,c1_14083,c1_14770,c1_15521,c1_16021,c1_8132,c1_8186,c1_8353,c1_8518,c1_9084,c2_10961,c2_12959,c2_14636,c2_1506,c2_15676,c2_16848,c2_1688,c2_18463,c2_22205,c2_23841,c2_26165,c2_26167,c2_26210,c2_26211,c2_2653,c2_28217,c2_31180,c2_32644,c2_34002,c2_35101,c2_35997,c2_36712,c2_37762,c2_40848,c2_41337,c2_44712,c2_45176,c2_45517,c2_48808,c2_49128,c2_50502,c2_5149,c2_52067,c2_52069,c2_55711,c2_56238,c2_57263,c2_57678,c2_8664
15061411,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061414,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061415,3,2,1,2,4,4,3,2,0,4,1,0,1,2,3,4,1,2,3,1,3,3,2,2,3,1,3,3,4,3,3,1,3,2,3,2,4,2,4,1,2,1,4,3,1,0,3,4,0,1
15061417,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061418,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061419,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061420,3,3,1,3,3,4,4,3,3,3,2,3,4,2,4,1,1,1,1,2,2,1,4,4,3,2,1,3,2,1,4,3,3,2,4,4,2,1,3,3,3,1,4,2,3,0,4,3,1,2
15061421,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,2,4,3,1,0,4,3,1,1
15061422,3,1,1,2,3,4,3,0,0,4,1,1,1,2,4,3,0,1,3,2,4,1,3,3,1,0,3,2,4,1,4,1,3,NA,4,3,3,0,4,1,1,0,NA,4,3,1,4,3,1,0
15061423,3,1,1,3,3,4,3,0,0,4,1,1,2,3,4,3,0,1,3,2,4,1,3,3,2,0,3,2,4,1,4,1,2,NA,4,2,3,0,4,1,2,0,NA,4,3,1,4,3,1,0
15061424,2,3,0,2,4,3,4,2,0,4,1,1,2,2,3,3,1,2,3,2,3,2,2,3,3,1,3,4,4,4,3,3,3,0,2,1,3,1,3,2,1,2,4,3,1,1,3,2,1,0
15061425,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061430,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061434,3,2,1,2,4,4,3,2,0,4,1,0,1,2,3,4,1,2,3,1,3,3,2,2,3,1,3,3,4,3,3,1,3,2,3,2,4,2,4,2,2,1,4,3,1,0,3,4,0,1
15061435,3,1,0,3,NA,4,3,2,2,3,2,2,3,3,4,2,0,1,1,3,3,2,2,2,2,2,4,2,2,2,4,2,3,1,3,2,3,0,4,3,1,1,3,3,3,0,4,3,1,1
15061436,2,1,1,1,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,2,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,1,1
15061437,2,0,0,2,4,3,3,2,2,3,1,0,0,2,3,3,1,1,2,4,3,3,2,3,3,1,2,4,4,2,3,1,2,2,3,2,4,1,3,0,2,2,4,3,1,1,3,3,1,0
15061438,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061439,2,0,0,2,4,3,3,2,2,3,1,0,0,2,3,3,1,1,2,4,3,3,2,3,3,1,2,4,4,2,3,1,2,2,3,2,4,1,3,0,2,2,4,3,1,1,3,3,1,0
15061441,2,2,0,1,4,4,3,2,0,3,0,0,2,2,3,2,0,1,0,3,4,2,1,1,3,0,2,3,4,3,3,2,3,2,4,1,4,0,4,4,3,1,3,4,3,1,3,3,1,1
15061442,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,2,4,3,3,1,4,2,1,0
15061443,2,2,1,1,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,2,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,1,1
15061444,3,1,0,3,3,4,3,3,0,2,0,1,3,1,2,4,0,1,3,4,3,2,2,2,3,1,2,2,4,2,3,2,1,1,2,1,3,1,3,1,0,1,4,3,2,1,2,2,1,1
15061445,2,2,0,1,4,4,3,2,0,3,0,0,2,2,3,2,0,1,0,3,4,2,1,1,3,0,2,3,4,3,3,2,3,2,4,1,4,0,4,4,3,1,3,4,3,1,3,3,1,1
15061447,2,1,1,2,3,4,3,1,0,4,1,1,2,2,4,3,1,1,3,2,4,1,2,3,2,0,2,2,4,1,4,2,2,2,4,3,3,1,3,2,1,0,3,4,2,1,4,3,1,0
15061453,2,2,0,1,4,4,3,2,0,3,0,0,2,2,3,2,0,1,0,3,4,2,1,1,3,0,2,3,4,3,3,2,3,2,4,1,4,0,4,4,3,1,3,4,3,1,3,3,1,1
15061458,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061459,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061461,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061462,2,0,0,2,4,3,3,2,2,3,1,0,0,2,3,3,1,1,2,4,3,3,2,3,3,1,2,4,4,2,3,1,2,2,3,2,4,1,3,0,2,2,4,3,1,1,3,3,1,0
15061463,3,1,1,3,3,4,3,0,0,NA,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,2,4,2,NA,1,3,2,4,2,3,0,4,2,1,0,3,4,2,1,4,3,1,0
15061469,1,1,0,2,3,4,4,2,2,3,2,1,3,3,4,4,0,1,1,2,3,2,3,3,2,3,3,4,3,3,4,4,3,1,3,1,3,2,2,4,1,2,4,4,2,2,4,1,2,1
15061470,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061471,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061475,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,2,4,3,1,0,4,3,1,1
15061477,3,1,0,3,3,4,3,3,0,2,0,1,3,1,2,4,0,1,3,4,3,2,2,2,3,1,2,2,4,2,3,2,1,1,2,1,3,1,3,1,0,1,4,3,2,1,2,2,1,1
15061478,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061479,3,1,1,2,3,4,3,0,0,4,1,1,1,2,4,3,0,1,3,3,4,1,3,3,2,0,3,2,4,1,4,2,3,NA,4,3,3,0,4,1,1,0,NA,4,2,1,4,3,1,0
15061480,2,2,0,1,4,4,3,2,0,3,0,0,2,2,3,2,0,1,0,3,4,2,1,1,3,0,2,3,4,3,3,2,3,2,4,1,4,0,4,4,3,1,3,4,3,1,3,3,1,1
15061481,1,1,0,2,4,4,3,2,1,3,2,0,1,2,4,3,0,2,3,3,1,2,1,1,3,1,3,3,4,3,3,0,4,0,2,2,3,1,3,3,1,2,4,3,2,0,4,3,2,1
15061482,2,2,1,1,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,3,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,2,1
15061484,2,2,0,2,4,4,4,1,1,3,1,1,3,2,4,3,0,2,3,3,4,1,2,2,2,1,3,3,3,3,4,2,4,0,2,0,3,1,4,3,1,2,3,4,3,1,4,3,1,0
15061485,2,2,1,1,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,3,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,1,1
15061487,3,3,0,1,4,3,4,2,1,3,0,1,2,1,2,4,1,1,3,3,2,2,2,3,3,1,3,3,4,3,2,2,2,1,2,1,3,2,3,1,2,3,3,2,1,0,2,2,1,1
15061488,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,3,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061489,0,1,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061490,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061492,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061493,2,2,0,1,4,3,3,3,1,4,0,1,0,2,3,3,1,2,3,2,3,2,3,2,4,0,3,4,4,2,3,1,1,2,3,1,4,2,4,1,2,1,4,3,1,1,3,4,2,1
15061495,2,2,0,1,4,3,3,3,1,4,0,1,0,2,3,3,1,2,3,2,3,2,3,2,4,0,3,4,4,2,3,1,1,2,3,1,4,2,4,1,2,1,4,3,1,1,3,4,2,1
15061498,1,2,0,1,4,4,3,1,0,3,3,1,2,2,3,3,1,2,2,2,4,3,2,3,2,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,NA,3,3,1,1
15061500,2,2,1,1,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,2,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,1,1
15061501,1,0,0,1,4,3,4,2,2,4,2,0,1,3,3,1,1,1,1,2,4,3,1,2,3,2,2,3,3,2,4,3,2,0,4,4,3,0,3,0,2,2,4,3,2,0,3,2,2,1
15061503,3,1,1,2,3,4,3,0,0,4,1,1,2,2,4,3,0,1,3,2,4,1,3,3,1,0,3,2,4,1,4,1,3,NA,4,3,3,0,4,1,1,0,NA,4,3,1,4,3,1,0
15061504,1,2,0,1,4,3,4,3,2,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15061505,2,3,2,1,4,4,4,1,0,4,3,1,4,1,2,2,0,2,2,1,3,2,1,2,2,2,4,1,3,4,3,0,4,0,3,2,4,0,4,2,1,1,4,3,1,1,2,4,2,2
15061507,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061508,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,2,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061509,2,2,0,2,3,3,3,2,0,3,1,1,2,2,3,4,0,1,2,2,3,2,2,2,3,1,3,3,4,3,4,1,2,1,2,2,3,1,4,2,1,2,4,3,2,0,3,3,0,1
15061511,2,2,0,2,3,3,3,2,0,3,1,1,2,2,3,4,0,1,2,2,3,2,2,2,3,1,3,3,4,3,4,1,2,1,2,2,3,1,4,2,1,2,4,3,2,0,3,3,0,1
15061514,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061516,1,0,0,1,4,3,4,2,2,4,2,0,1,3,3,1,1,1,1,2,4,3,1,2,3,2,2,3,3,2,4,3,2,0,4,4,3,0,3,0,2,2,4,3,2,0,3,2,1,1
15061517,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061518,3,1,1,3,3,4,3,0,0,4,1,1,1,2,4,3,0,1,3,3,4,1,3,3,1,0,3,2,4,1,4,1,3,NA,4,2,3,0,4,1,1,0,NA,4,3,1,4,3,1,0
15061520,2,3,0,3,3,4,3,3,2,2,1,2,2,2,3,3,1,3,2,3,3,2,1,1,4,1,2,3,4,2,3,4,3,1,4,1,2,1,2,3,2,2,3,3,1,1,3,1,2,0
15061521,1,3,0,2,4,4,3,2,0,3,1,1,3,4,4,4,2,1,0,2,3,3,1,2,3,0,2,2,4,1,3,4,3,NA,4,0,2,1,3,3,2,2,3,3,0,1,4,1,1,1
15061523,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061524,3,0,0,1,4,4,4,2,2,4,0,1,2,1,4,3,1,1,2,2,1,2,3,3,3,1,2,4,3,2,3,3,2,1,2,3,3,2,3,0,1,0,4,1,0,0,4,2,1,1
15061525,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061526,2,2,0,2,4,3,3,2,0,NA,1,1,2,2,3,3,1,1,3,2,3,2,2,2,3,1,3,4,4,4,3,2,3,1,2,2,3,1,3,2,1,2,4,3,2,1,3,2,1,0
15061528,2,2,0,2,4,3,3,3,1,4,0,1,0,2,3,3,1,2,3,2,3,2,3,2,4,0,3,4,4,2,3,1,1,2,3,1,4,2,4,1,2,1,4,3,1,1,3,4,3,1
15061530,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061533,3,1,0,3,4,4,3,2,1,3,0,1,2,3,4,3,1,1,3,4,3,2,2,1,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,2,4,3,3,1,4,2,1,0
15061534,2,2,0,1,4,4,4,2,0,3,0,1,1,3,2,4,1,2,3,2,3,3,2,1,3,1,3,3,4,1,3,2,2,0,3,2,2,1,3,1,1,1,4,2,1,0,2,3,2,2
15061535,2,2,0,2,4,3,3,3,1,4,0,1,0,1,3,3,1,2,3,2,3,2,3,2,4,0,3,4,4,2,3,1,1,NA,3,1,4,2,4,2,2,1,4,3,1,1,3,4,3,1
15061536,3,1,0,3,4,4,3,2,1,3,0,1,2,2,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061537,1,1,0,2,3,4,3,2,1,2,2,2,1,3,4,3,1,0,1,2,1,3,1,1,3,1,2,2,4,3,4,0,4,2,3,2,4,1,3,1,2,1,3,3,3,0,4,3,2,1
15061538,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061539,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061542,1,1,0,2,4,4,3,2,1,3,2,0,1,2,4,3,0,2,3,3,1,2,1,1,3,1,3,3,4,3,3,0,4,0,2,2,3,1,3,3,1,2,4,3,2,0,4,3,2,1
15061543,2,1,0,2,4,4,3,2,0,3,2,2,3,2,4,3,2,1,1,3,2,3,1,1,3,3,1,2,2,1,3,2,3,2,4,2,3,1,3,3,2,2,3,2,1,1,4,2,2,1
15061546,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,NA,2,2,4,0,4,1,2,0,3,3,1,0,3,3,1,0
15061549,1,1,1,1,4,4,4,1,1,3,3,0,3,1,3,3,0,1,2,2,3,1,2,2,2,2,4,3,3,3,3,1,4,0,2,2,3,0,4,3,2,2,4,3,2,0,3,3,1,0
15061550,2,3,0,2,4,3,4,2,0,4,1,1,2,2,3,3,1,2,3,2,3,2,2,3,3,1,3,4,4,4,3,3,3,0,2,1,3,1,3,2,1,2,4,3,1,1,3,2,1,0
15061551,2,2,1,2,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,2,2,4,1,2,3,3,2,3,0,2,3,2,0,3,3,3,1,4,4,2,2
15061553,2,1,0,3,4,4,4,1,3,4,0,0,3,2,4,3,0,2,1,2,1,2,2,2,3,3,4,2,3,2,4,0,3,2,2,2,2,1,3,3,2,2,4,4,2,0,4,4,3,2
15061555,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061556,2,2,1,2,3,4,2,1,1,3,0,1,4,0,4,3,1,1,0,2,2,3,1,2,2,2,2,2,3,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,1,1
15061557,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061561,2,0,1,2,4,4,4,0,1,3,1,1,0,2,4,2,0,1,2,2,2,2,2,4,1,0,4,4,4,2,4,0,4,0,2,2,2,2,3,3,2,1,4,3,1,0,3,2,2,1
15061564,3,1,1,3,3,4,3,0,0,4,2,1,2,3,4,3,0,1,3,2,4,1,2,3,1,0,3,2,4,1,4,1,3,NA,4,2,3,0,4,1,2,0,NA,4,3,1,4,3,1,0
15061565,2,2,0,2,4,3,4,2,2,3,3,2,2,2,3,3,1,3,2,1,3,3,2,3,3,3,2,3,3,2,3,0,2,1,2,2,2,2,2,2,2,2,4,3,1,1,3,2,2,1
15061566,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061567,2,2,1,1,4,4,4,3,3,4,3,0,1,2,NA,3,0,2,0,2,2,2,3,3,1,3,3,0,3,2,3,1,4,1,3,3,4,2,4,2,2,1,4,2,1,1,NA,4,0,0
15061571,2,1,0,3,4,4,4,0,1,2,1,1,2,3,4,3,0,2,1,3,3,2,2,3,1,3,3,2,4,3,3,2,4,0,4,2,2,0,4,3,2,2,4,3,2,0,4,4,3,1
15061575,2,2,0,2,4,4,4,1,2,3,1,1,3,2,4,3,0,2,3,3,4,1,2,2,2,1,3,3,2,3,4,2,4,0,2,0,3,1,4,3,1,2,3,4,3,1,4,3,1,0
15061576,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061577,2,2,1,3,3,4,3,1,0,4,2,2,2,3,3,4,0,2,1,3,4,2,3,3,2,2,3,3,4,3,4,2,2,1,4,2,4,1,4,2,1,0,3,4,4,2,4,3,0,1
15061580,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061585,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061586,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061588,2,2,1,1,3,4,2,1,2,3,0,1,4,0,4,3,1,1,0,2,2,3,2,2,2,2,2,2,3,2,4,2,2,3,3,2,3,0,2,2,2,0,3,3,3,1,4,4,1,1
15061601,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,2,4,4,3,1,4,2,2,0
15061602,2,1,0,3,4,4,3,1,3,NA,0,1,2,3,NA,2,0,2,1,2,1,2,2,2,2,2,4,1,3,2,4,0,3,1,2,2,3,1,3,2,1,1,4,4,3,0,4,4,2,1
15061604,2,3,0,3,4,3,3,1,1,4,2,1,3,2,3,4,0,0,4,2,2,3,1,1,2,2,3,3,3,2,4,1,1,1,3,2,4,0,2,3,3,4,4,4,2,0,3,2,2,2
15061608,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061609,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061610,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061614,1,2,0,1,4,3,4,3,2,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15061621,1,0,0,1,4,3,4,2,2,4,2,0,1,3,3,1,1,1,1,2,4,3,1,2,3,2,2,3,2,2,4,3,2,0,4,4,3,0,3,0,2,2,4,3,2,0,3,2,2,1
15061622,3,2,0,3,4,4,4,2,1,3,1,0,2,3,NA,3,1,1,2,2,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,2,2,0,3,2,0,2,4,3,2,NA,4,2,1,1
15061626,3,0,0,0,4,3,3,1,2,4,2,0,2,2,2,2,0,2,1,2,3,2,1,1,3,3,3,2,3,3,NA,2,3,0,3,3,4,1,4,2,2,2,4,3,2,1,2,3,2,0
15061627,1,1,0,3,4,4,4,2,1,2,1,0,1,3,4,2,0,2,1,4,3,2,1,1,3,2,4,3,4,3,2,0,4,0,3,2,4,0,4,3,1,2,4,3,1,0,4,4,2,2
15061628,2,2,0,2,3,3,3,2,0,3,1,1,2,2,3,4,0,1,2,2,3,2,2,2,3,1,3,3,4,3,4,1,2,1,2,2,3,1,4,2,1,2,4,3,2,0,3,3,0,1
15061629,4,3,0,2,4,4,4,3,1,3,1,1,2,2,3,3,1,2,3,2,3,3,1,2,4,0,3,4,4,3,4,2,4,1,3,1,1,1,3,1,1,4,4,3,2,1,3,1,1,1
15061630,2,2,0,1,4,4,4,2,0,3,0,1,1,3,2,4,1,2,3,2,3,3,2,1,3,1,3,3,4,1,3,2,2,0,3,2,2,1,3,1,1,1,4,2,1,0,2,3,2,2
15061632,1,2,0,1,4,3,4,3,1,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,1,0
15061633,1,2,0,1,3,3,3,0,1,4,2,2,3,2,4,3,0,0,0,0,2,3,1,2,2,1,3,3,3,1,4,1,2,0,4,3,4,0,2,2,1,1,4,3,3,1,4,4,1,1
15061638,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061639,0,3,0,1,4,3,3,1,2,4,2,1,3,2,4,3,1,3,3,2,3,3,2,2,2,3,2,1,3,1,2,2,2,2,2,2,2,0,3,3,3,1,4,3,1,1,4,3,0,1
15061640,2,1,0,1,3,4,4,2,1,4,2,0,2,2,2,2,0,1,3,1,3,1,2,2,2,1,3,2,4,4,4,2,4,0,3,1,3,0,4,2,2,2,4,3,3,2,2,3,1,1
15061641,0,3,0,1,4,3,3,1,2,4,2,1,3,2,4,3,1,3,3,2,3,3,2,2,2,3,2,1,3,1,2,2,2,2,2,2,2,0,3,3,3,1,4,3,1,1,4,3,0,1
15061642,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061645,2,1,0,2,3,4,3,2,1,4,2,0,2,2,2,2,0,1,3,1,3,1,2,2,2,1,3,2,4,4,4,2,4,0,3,1,3,0,4,2,2,2,4,3,3,2,2,3,1,1
15061646,1,1,0,2,3,4,3,2,1,2,2,2,1,3,4,3,1,0,1,2,1,3,1,1,3,1,2,2,4,3,4,0,4,2,3,2,4,1,3,1,2,1,3,3,3,0,4,3,2,1
15061649,2,1,0,2,3,3,4,1,2,4,1,2,2,2,2,2,1,0,0,2,2,4,0,2,3,3,2,4,4,2,4,2,2,1,2,4,4,0,3,3,2,2,4,3,3,1,2,4,3,2
15061650,0,2,1,0,3,4,4,1,2,3,0,2,1,1,4,1,1,0,0,0,0,3,2,3,3,1,2,2,4,1,3,2,2,1,2,3,2,1,1,2,3,1,4,3,2,0,4,3,2,1
15061651,3,1,0,3,4,4,3,2,1,2,0,1,2,3,4,3,1,1,3,4,3,2,2,2,3,1,3,3,4,2,4,1,1,2,3,1,2,1,3,1,1,1,4,3,3,1,4,2,1,0
15061653,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061654,1,2,0,1,4,3,4,3,1,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,2,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15061658,1,2,0,1,4,3,3,3,2,4,2,1,1,2,4,2,0,2,2,1,2,2,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
