SAMPLES,c1_11418,c1_11997,c1_12169,c1_12345,c1_12945,c1_13482,c1_14083,c1_14684,c1_15485,c1_3049,c1_3051,c1_3060,c1_4803,c1_5483,c1_7005,c1_7695,c1_8330,c1_8635,c2_13766,c2_14470,c2_14793,c2_14841,c2_14848,c2_18664,c2_18848,c2_22939,c2_28012,c2_29187,c2_32802,c2_35411,c2_38167,c2_39155,c2_40775,c2_42374,c2_42943,c2_43998,c2_44000,c2_46144,c2_46448,c2_47661,c2_4904,c2_49042,c2_49758,c2_49906,c2_53380,c2_54139,c2_8659,c2_8661,c2_9021,c2_9908
15060190,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,2,2,4,1,3,2,1,3,2,4,3,0,4,0,1,0,3,4,4,2,3,3,0,2,0,4,1,2,4,2,3,4,4,4,2
15060191,4,0,4,4,0,4,0,0,4,3,1,3,2,2,0,3,2,4,0,3,1,1,2,2,4,2,0,4,1,2,0,4,4,4,2,4,4,1,2,0,4,1,0,3,3,4,4,4,3,1
15060215,4,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15060313,4,0,4,4,2,1,0,0,3,4,0,4,3,1,0,1,1,4,2,2,4,2,0,2,4,1,0,3,0,2,0,2,4,4,0,2,2,0,0,0,3,3,2,4,1,2,4,4,4,2
15060345,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,2,4,2,4,4,4,4,0
15060383,4,0,4,4,2,1,0,0,3,4,0,4,3,1,0,1,1,4,2,2,4,2,0,2,4,1,0,3,0,2,0,2,4,4,0,2,2,0,0,0,3,3,2,4,1,2,4,4,4,2
15060420,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15060543,4,0,3,4,1,4,0,0,1,4,0,4,1,2,0,1,4,4,1,0,1,0,3,3,4,3,0,4,2,1,0,2,4,4,0,4,4,0,0,0,4,1,1,4,1,4,2,2,4,1
15060570,4,0,4,4,1,1,0,0,2,4,0,4,2,1,0,3,0,4,3,1,2,0,2,1,4,2,0,4,2,3,0,3,4,4,0,4,4,0,0,0,4,1,2,4,4,3,4,4,4,1
15060797,4,0,4,3,1,2,1,0,1,3,1,3,4,1,0,2,2,4,1,2,1,2,1,1,3,1,0,4,2,4,0,2,4,4,1,3,3,2,1,1,4,0,2,2,0,3,3,3,2,3
15060846,2,0,3,3,1,1,0,0,3,4,0,4,1,4,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15060907,4,0,3,3,0,3,0,0,1,3,1,3,2,0,0,3,2,4,1,2,3,1,3,0,3,4,0,4,3,4,0,3,4,4,1,4,4,1,0,0,4,2,2,4,3,2,4,4,2,1
15060909,2,1,4,4,2,2,0,1,1,4,0,4,1,1,2,1,1,4,1,1,2,0,3,1,4,2,0,3,1,2,2,1,3,2,2,4,4,0,2,0,4,2,0,4,4,3,2,2,4,1
15060910,4,1,4,4,3,3,0,1,4,4,0,4,3,0,0,1,2,4,1,3,3,1,2,2,4,2,0,4,0,3,0,2,3,3,1,2,2,0,1,0,3,2,1,4,2,4,4,4,4,1
15061007,4,0,3,3,2,2,0,0,0,3,1,3,3,0,0,2,4,4,1,1,3,0,1,1,3,2,0,2,1,3,0,1,4,4,0,2,2,1,1,0,4,2,2,3,4,3,3,3,3,0
15061011,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061122,2,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061204,4,0,2,3,2,2,0,0,3,4,0,4,2,3,0,1,0,4,4,2,2,1,1,2,4,4,0,3,2,1,0,1,4,4,1,4,4,0,0,0,4,3,3,4,2,4,2,3,4,0
15061213,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061215,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061216,4,0,3,4,3,2,1,0,2,3,1,3,4,0,0,2,2,4,2,3,3,1,1,2,4,3,0,3,2,1,0,1,4,4,0,3,3,1,0,1,4,3,2,3,1,3,3,3,3,1
15061225,3,1,4,4,2,3,0,1,2,4,0,4,3,1,0,2,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061226,4,0,4,4,2,3,0,0,3,3,1,3,2,3,0,3,2,4,3,0,1,0,1,2,4,3,0,4,2,2,0,4,4,4,0,4,4,2,0,0,4,0,3,4,2,4,4,4,2,1
15061237,4,0,3,4,1,4,0,0,1,4,0,4,1,2,0,1,4,4,1,0,1,0,3,3,4,3,0,4,2,1,0,2,4,4,0,4,4,0,0,0,4,1,1,4,1,4,2,2,4,1
15061256,4,0,4,4,0,2,0,0,1,4,0,4,3,3,0,2,3,4,2,2,3,2,0,0,3,1,0,3,2,1,0,4,4,4,1,4,4,0,1,0,4,2,2,3,1,3,4,4,4,1
15061257,4,0,2,3,3,3,1,0,1,4,0,4,2,3,0,1,3,4,1,0,1,1,2,4,4,1,0,4,3,2,0,1,4,4,0,3,3,0,0,0,4,2,1,4,3,4,3,3,4,2
15061258,4,0,3,4,3,2,0,0,0,4,0,4,3,1,0,2,3,3,2,2,4,2,1,1,4,2,1,4,0,2,0,2,4,4,0,3,3,0,0,0,4,3,2,4,3,3,4,4,4,1
15061259,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061261,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061262,4,0,4,3,1,3,0,0,3,3,1,3,4,2,0,3,1,4,0,2,3,2,0,3,4,1,0,4,0,1,0,3,4,4,0,3,3,1,0,0,4,3,2,3,1,4,4,4,3,2
15061263,4,0,4,4,0,3,0,0,2,4,0,4,4,3,0,3,2,4,0,0,3,3,0,3,4,2,0,4,0,2,0,4,4,4,0,4,4,0,0,0,4,2,1,3,0,4,4,4,4,2
15061264,4,0,4,3,1,3,0,NA,3,3,1,3,4,2,0,2,1,4,0,2,3,2,0,3,4,1,0,4,0,2,0,3,NA,4,0,3,3,1,0,0,4,3,2,3,2,4,4,4,3,2
15061265,4,0,4,3,2,2,0,0,2,4,0,4,2,1,0,3,2,2,2,2,2,2,2,2,4,3,2,4,1,2,0,3,4,4,1,3,3,0,1,0,4,3,1,4,3,3,4,4,4,0
15061270,4,0,4,4,2,2,0,0,3,4,0,4,2,1,0,3,2,3,3,2,2,2,2,2,4,2,1,4,1,1,0,2,4,4,1,3,3,0,0,0,4,1,1,4,2,4,4,4,4,0
15061271,4,0,4,3,2,2,2,0,3,3,1,3,3,1,0,2,3,4,2,1,3,1,0,0,4,2,0,4,1,2,2,4,4,4,1,3,3,2,1,0,4,3,2,4,1,4,4,4,2,1
15061273,4,0,4,3,2,2,0,0,2,4,0,4,2,1,0,3,2,2,2,2,2,2,2,2,4,3,2,4,1,2,0,3,4,4,1,3,3,0,1,0,4,3,1,4,3,3,4,4,4,0
15061274,4,0,2,3,2,1,0,0,3,4,0,4,3,0,0,3,3,4,1,2,3,1,1,0,4,3,0,4,0,2,1,2,4,4,1,3,3,0,1,0,4,3,3,4,4,3,4,4,4,0
15061277,4,1,4,3,2,3,1,1,0,3,1,3,4,1,1,1,1,3,2,1,2,3,0,1,3,0,1,3,2,3,1,3,3,3,0,4,4,1,0,1,2,4,4,2,1,3,3,3,3,0
15061279,4,0,4,3,1,2,1,0,1,4,0,4,3,0,0,2,2,4,1,1,3,1,2,1,4,1,0,4,1,1,1,2,4,4,0,3,3,0,0,0,4,2,1,4,2,3,4,4,4,0
15061281,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061283,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,2,4,3,3,4,4,4,1
15061286,4,0,4,3,2,2,2,0,3,3,1,3,3,1,0,2,3,4,2,1,3,1,0,0,4,2,0,4,1,2,2,4,4,4,1,3,3,2,1,0,4,3,2,4,1,4,4,4,3,1
15061288,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,4,4,1
15061289,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061290,2,0,4,4,1,1,0,0,0,3,1,3,0,2,1,2,2,4,1,3,1,0,4,2,3,1,0,3,0,1,0,2,4,4,3,4,4,1,3,0,4,2,1,4,2,3,4,4,3,1
15061291,4,0,4,4,3,2,1,0,3,4,0,4,3,1,0,3,3,4,2,2,3,1,1,3,4,2,0,4,1,2,2,2,4,4,0,2,2,0,0,0,4,3,3,4,1,3,4,4,4,1
15061293,4,0,4,4,1,3,0,0,1,4,0,4,3,3,0,3,1,4,1,3,4,2,0,3,4,3,0,4,0,2,0,3,4,4,0,4,4,0,0,0,4,1,2,4,1,3,4,4,4,0
15061295,4,0,3,4,2,2,0,0,1,3,1,3,2,2,0,3,1,4,2,2,2,1,1,1,4,3,0,4,0,3,0,2,4,4,1,4,4,1,1,0,4,1,2,4,2,3,4,4,3,0
15061296,4,0,4,4,1,3,0,0,2,4,0,4,3,2,0,3,2,4,3,3,2,1,2,2,4,2,0,4,0,1,0,3,4,4,1,3,3,0,1,0,4,3,1,4,2,3,4,4,4,0
15061297,4,0,4,4,0,2,0,0,1,4,0,4,3,3,0,2,3,4,2,2,3,2,0,0,3,1,0,3,2,1,0,4,4,4,1,4,4,0,1,0,4,2,2,3,1,3,4,4,4,1
15061298,4,0,4,3,2,0,1,0,2,4,0,4,2,1,0,3,2,3,2,2,4,0,0,2,4,1,1,4,0,1,1,2,4,4,0,2,2,0,0,0,4,3,1,4,3,2,4,4,4,1
15061300,4,0,4,4,1,4,0,0,2,4,0,4,2,0,0,3,1,4,1,3,2,0,4,3,4,2,0,4,2,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,3,4,4,4,4,0
15061301,4,0,4,3,2,0,1,0,2,4,0,4,2,1,0,3,2,3,2,2,4,0,0,2,4,1,1,4,0,1,1,2,4,4,0,2,2,0,0,0,4,3,1,4,3,2,4,4,4,1
15061302,4,0,4,3,2,1,0,0,1,4,0,4,4,0,0,2,1,4,1,2,3,1,0,3,4,2,0,4,1,3,1,3,4,4,0,4,4,0,0,0,4,2,2,4,3,3,4,4,4,0
15061303,2,1,4,4,2,2,0,1,1,4,0,4,1,1,2,1,1,4,1,1,2,0,3,1,4,2,0,3,1,2,2,1,3,3,2,4,4,0,2,0,4,2,0,4,4,3,2,2,4,1
15061305,4,0,4,4,3,1,0,0,1,4,0,4,2,2,0,3,1,4,1,3,2,1,3,2,4,2,0,4,1,2,0,2,4,4,1,3,3,0,1,0,4,2,1,4,1,3,4,4,4,1
15061307,3,1,3,4,1,2,0,0,2,3,1,3,2,1,0,1,3,4,2,2,2,1,2,3,4,3,0,4,1,3,1,1,3,4,2,4,4,1,2,0,3,4,3,4,2,3,3,3,3,2
15061312,4,0,4,4,3,2,1,0,3,4,0,4,3,1,0,3,3,4,2,2,3,1,1,3,4,2,0,4,1,2,2,2,4,4,0,2,2,0,0,0,4,3,3,4,1,3,4,4,4,1
15061313,4,0,4,4,0,4,0,0,4,3,1,3,2,2,0,3,2,4,0,3,1,1,2,2,4,2,0,4,1,2,0,4,4,4,2,4,4,1,2,0,4,1,0,3,3,4,4,4,3,1
15061314,4,0,4,3,2,2,0,0,2,4,0,4,4,0,0,3,4,4,0,3,3,1,1,1,4,2,0,4,0,3,1,4,4,4,0,2,2,0,0,0,4,2,3,4,2,3,4,4,4,0
15061317,4,0,4,3,1,3,0,0,3,3,1,3,4,2,0,3,1,4,0,2,3,2,0,3,4,1,0,4,0,1,0,3,4,4,0,3,3,1,0,0,4,3,2,3,1,4,4,4,3,2
15061320,2,1,1,4,1,2,1,1,0,4,0,4,2,1,0,1,1,4,1,2,1,0,2,3,2,0,0,4,1,2,0,3,3,2,2,4,4,0,2,0,3,2,3,3,1,2,3,4,4,0
15061323,3,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061324,4,0,4,4,3,1,0,0,0,2,2,1,3,0,0,1,0,3,2,0,3,1,0,2,3,1,1,4,0,2,1,3,4,4,1,3,3,2,1,0,4,3,2,4,0,4,3,3,2,2
15061327,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061329,4,0,4,4,3,2,1,0,2,4,0,4,3,2,0,3,2,3,3,2,2,1,2,2,4,1,1,4,1,0,1,1,4,4,0,3,3,0,0,0,4,3,2,4,1,3,4,4,4,1
15061330,2,1,4,4,3,1,1,1,0,4,0,4,1,2,0,2,1,4,2,2,2,0,4,2,4,1,0,4,0,3,3,2,3,3,2,2,2,0,2,0,4,3,3,4,3,3,4,4,4,0
15061331,3,0,4,4,1,3,0,0,1,4,0,4,3,2,0,3,2,4,2,3,2,1,2,1,4,2,0,4,0,1,0,2,4,4,1,3,3,0,1,0,4,3,3,3,1,4,4,4,4,1
15061335,4,0,4,4,1,1,0,0,2,4,0,4,2,1,0,3,1,3,2,2,2,1,2,3,4,3,1,4,0,1,0,2,4,4,1,4,4,0,1,0,4,3,1,4,3,3,4,4,4,1
15061336,3,0,4,3,3,1,0,0,2,4,0,4,1,3,0,3,1,4,2,1,1,1,3,2,4,2,0,4,0,1,1,3,4,4,2,4,4,0,2,0,4,2,1,4,3,3,4,4,4,0
15061340,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061342,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061344,3,0,4,4,3,1,0,0,1,4,0,4,2,2,0,2,0,4,1,2,2,1,2,2,4,4,0,3,0,2,0,1,4,4,0,3,3,0,0,0,4,4,4,4,3,4,4,4,4,0
15061345,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061346,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061347,4,0,2,4,3,1,0,0,0,3,1,3,3,2,0,2,3,4,3,2,2,2,2,1,3,1,0,4,1,3,0,2,4,4,1,2,2,1,1,1,3,1,1,3,2,3,3,4,2,1
15061349,4,0,4,4,1,3,0,0,2,4,0,4,3,2,0,3,2,4,1,2,2,1,3,1,4,2,0,4,1,3,0,1,4,4,0,3,3,0,0,0,4,2,2,3,2,3,4,4,4,2
15061352,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061353,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061355,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061360,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061364,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061365,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061367,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061368,4,0,4,4,1,3,0,0,2,4,0,4,2,2,0,3,0,4,3,3,2,0,3,3,4,2,0,4,1,0,0,4,4,4,1,4,4,0,1,0,4,3,1,4,4,4,4,4,4,1
15061369,3,0,4,4,1,3,0,0,2,4,0,4,2,2,0,3,0,4,3,3,2,0,3,3,4,2,0,4,1,0,0,4,4,4,1,4,4,0,1,0,4,3,2,4,4,4,4,4,4,1
15061370,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061377,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061378,4,0,4,4,1,1,0,0,2,4,0,4,2,1,0,3,1,3,2,2,2,1,2,3,4,3,1,4,0,1,0,2,4,4,1,4,4,0,1,0,4,3,1,4,3,3,4,4,4,1
15061380,4,0,2,4,3,1,0,0,0,3,1,3,3,2,0,1,3,4,3,2,2,2,2,1,3,1,0,4,1,3,0,2,4,4,1,2,2,1,1,1,3,1,1,3,2,3,3,3,2,1
15061382,3,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061383,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061384,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061385,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061386,4,0,4,4,1,3,0,0,2,4,0,4,2,2,0,3,0,4,3,3,2,0,3,3,4,2,0,4,1,0,0,4,4,4,1,4,4,0,1,0,4,3,2,4,4,4,4,4,4,1
15061388,4,0,4,4,1,2,0,0,3,4,0,4,3,2,0,3,2,3,2,1,3,3,1,1,4,2,1,4,0,2,1,3,4,4,0,3,3,0,0,0,4,2,2,4,3,3,4,4,4,0
15061389,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,2,4,3,3,4,4,4,1
15061390,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061392,4,0,3,3,2,3,1,0,1,4,0,4,3,1,0,1,4,4,2,1,3,1,2,2,4,3,0,4,3,1,0,3,4,4,0,4,4,0,1,0,4,2,3,3,1,4,1,1,4,1
15061394,4,0,4,3,1,3,0,0,3,3,1,3,4,2,0,3,1,4,0,2,3,2,0,3,4,1,0,4,0,1,0,3,4,4,0,3,3,1,0,0,4,3,2,3,1,4,4,4,3,2
15061396,4,0,4,3,1,3,0,0,3,3,1,3,4,2,0,3,1,4,0,2,3,2,0,3,4,1,0,4,0,1,0,3,4,4,0,3,3,1,0,0,4,3,2,3,1,4,4,4,2,2
15061404,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,2,4,3,3,4,4,4,1
15061406,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061410,2,1,4,4,0,2,0,0,2,2,2,1,1,2,0,1,1,4,1,0,1,0,3,1,3,2,0,4,2,2,0,2,3,4,2,4,4,2,2,0,3,3,1,4,3,4,3,3,2,1
